Ticket ID,Issue Type,Case Owner,Street Address,City,Zip / Postal Code,Neighborhood / District / Ward / etc.,Ticket Created Date / Time,Ticket Closed Date / Time,Latitude,Longitude,Method Received
18-10010837,SIDEWALK BROKEN / RAISED,Public_Works_Road_And_Bridges-16-60,14300 NE 5TH AVE,Miami_Dade_County,33161,District 2,01/09/2018 01:57:13 PM,,25.906838,-80.189439,PHONE
18-10010839,BUSINESS PREMISE MAINTENANCE,Regulatory_and_Economic_Resources,15096 NW 7TH AVE,Miami_Dade_County,33168,District 2,01/09/2018 01:58:40 PM,01/12/2018 08:54:05 AM,25.912652,-80.212215,PHONE
18-10010851,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,1550 NW 143RD ST,Miami_Dade_County,33167,District 2,01/09/2018 02:00:59 PM,,25.905015,-80.226399,XTERFACE
18-10010844,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,234 NW 7TH AVE,City_of_Miami,33128,District 5,01/09/2018 02:01:24 PM,01/11/2018 04:45:52 PM,25.776394,-80.206297,PHONE
18-10010853,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,1550 NW 143RD ST,Miami_Dade_County,33167,District 2,01/09/2018 02:02:13 PM,,25.905015,-80.226399,XTERFACE
18-10010861,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,1550 NW 143RD ST,Miami_Dade_County,33167,District 2,01/09/2018 02:02:50 PM,,25.905015,-80.226399,XTERFACE
18-10010866,POTHOLE,Public_Works_Road_And_Bridges-16-60,12505 SW 112TH CT,Miami_Dade_County,33176,District 8,01/09/2018 02:08:46 PM,01/19/2018 12:00:00 AM,25.652338,-80.377316,PHONE
18-10010876,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,7960 NW 14TH AVE,Miami_Dade_County,33147,District 2,01/09/2018 02:12:36 PM,01/09/2018 05:15:12 PM,25.847575,-80.221558,WEB
18-10010880,CANAL - CLEANING,Public_Works_Road_And_Bridges-16-60,10435 SW 41ST TER,Miami_Dade_County,33165,District 10,01/09/2018 02:13:54 PM,,25.730026,-80.364547,PHONE
18-10010882,SIDEWALK BROKEN / RAISED,Public_Works_Road_And_Bridges-16-60,1215 NW 100TH ST,Miami_Dade_County,33147,District 2,01/09/2018 02:14:13 PM,,25.865701,-80.218597,PHONE
18-10010891,POTHOLE,Public_Works_Road_And_Bridges-16-60,HALISSEE ST & S BAYSHORE DR,City_of_Miami,33133,District 7,01/09/2018 02:18:05 PM,,25.74185,-80.218415,PHONE
18-10010894,PET ACCOUNT UPDATE,Animal_Services,4361 SW 108TH AVE,Miami_Dade_County,33165,District 10,01/09/2018 02:18:52 PM,01/10/2018 08:49:23 AM,25.726807,-80.370186,PHONE
18-10010959,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,12770 SW 264TH ST,Miami_Dade_County,33032,District 9,01/09/2018 02:19:39 PM,01/11/2018 12:03:05 PM,25.521666,-80.398266,XTERFACE
18-10010896,MINIMUM HOUSING MAINTENANCE,Regulatory_and_Economic_Resources,25054 SW 123RD PL,Miami_Dade_County,33032,District 8,01/09/2018 02:20:08 PM,01/25/2018 10:54:05 AM,25.534777,-80.391342,PHONE
18-10011042,FAILURE TO OBTAIN A CERTIFICATE OF USE,Regulatory_and_Economic_Resources,6801 NW 77TH AVE,Miami_Dade_County,33166,District 12,01/09/2018 02:22:17 PM,,25.835792,-80.320729,XTERFACE
18-10010903,INJURED ANIMAL,Animal_Services,9563 SW 145TH CT,Miami_Dade_County,33186,District 11,01/09/2018 02:23:33 PM,01/09/2018 04:17:01 PM,25.678621,-80.427508,PHONE
18-10010908,INJURED ANIMAL,Animal_Services,14735 SW 70TH TER,Miami_Dade_County,33193,District 11,01/09/2018 02:25:53 PM,01/09/2018 03:29:55 PM,25.701561,-80.431182,PHONE
18-10010909,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,5865 SW 19TH ST,Miami_Dade_County,33155,District 6,01/09/2018 02:26:08 PM,01/20/2018 02:36:05 PM,25.753971,-80.29081,IPHONE
18-10010917,PET ACCOUNT UPDATE,Animal_Services,7379 S WATERWAY DR,Miami_Dade_County,33155,District 6,01/09/2018 02:28:49 PM,01/10/2018 08:47:43 AM,25.742985,-80.31468,PHONE
18-10010921,INJURED ANIMAL,Animal_Services,3901 NW 37TH AVE,Miami_Dade_County,33142,District 2,01/09/2018 02:30:12 PM,01/09/2018 04:17:48 PM,25.811143,-80.255748,PHONE
18-10010931,PET ACCOUNT UPDATE,Animal_Services,308 NE 143RD ST,Miami_Dade_County,33161,District 2,01/09/2018 02:33:43 PM,01/10/2018 08:45:07 AM,25.906203,-80.192874,PHONE
18-10010934,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,12101 SW 218TH ST,Miami_Dade_County,33170,District 9,01/09/2018 02:34:17 PM,01/25/2018 02:30:05 PM,25.564579,-80.387853,PHONE
18-10010936,TREE TRIMMING (RAAM),RAAM-27-93,SW 20TH ST & SW 131ST PLACE CT,Miami_Dade_County,33175,District 11,01/09/2018 02:35:59 PM,,25.749159,-80.40889,PHONE
18-10011043,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,14325 NW 16TH AVE,Miami_Dade_County,33167,District 2,01/09/2018 02:37:37 PM,01/11/2018 03:27:05 PM,25.905746,-80.226245,XTERFACE
18-10010942,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,14464 SW 23RD TER,Miami_Dade_County,33175,District 11,01/09/2018 02:37:43 PM,01/10/2018 12:06:05 PM,25.745086,-80.429714,PHONE
18-10010946,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,5845 SW 19TH ST,Miami_Dade_County,33155,District 6,01/09/2018 02:39:33 PM,01/29/2018 12:36:05 PM,25.753982,-80.290423,IPHONE
18-10010955,PET ACCOUNT UPDATE,Animal_Services,17835 SW 175TH ST,Miami_Dade_County,33187,District 9,01/09/2018 02:44:41 PM,01/10/2018 08:43:28 AM,25.602998,-80.481898,PHONE
18-10010957,DEAD ANIMAL PICKUP MD,Animal_Services,8900 NE 10TH AVE,Miami_Dade_County,33138,District 3,01/09/2018 02:44:50 PM,01/11/2018 02:41:25 PM,25.857479,-80.177158,PHONE
18-10010966,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,7700 SW 96TH ST,Miami_Dade_County,33156,District 7,01/09/2018 02:48:29 PM,,25.680922,-80.320896,EMAIL
18-10010968,PET ACCOUNT UPDATE,Animal_Services,3833 NW 202ND ST,City_of_Miami_Gardens,33055,District 1,01/09/2018 02:49:05 PM,01/10/2018 08:41:26 AM,25.958325,-80.264805,PHONE
18-10010986,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,19971 SW 132ND PL,Miami_Dade_County,33177,District 8,01/09/2018 02:50:57 PM,,25.581339,-80.406336,XTERFACE
18-10010980,INJURED ANIMAL,Animal_Services,3615 SW 26TH TER,City_of_Miami,33133,District 7,01/09/2018 02:53:25 PM,01/09/2018 06:23:24 PM,25.742335,-80.252296,PHONE
18-10010985,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,20230 SW 112TH AVE,Miami_Dade_County,33189,District 9,01/09/2018 02:54:15 PM,01/12/2018 10:21:05 AM,25.579064,-80.372865,PHONE
18-10011000,DEAD ANIMAL PICKUP MD,Animal_Services,8700 NE 10TH AVE,Miami_Dade_County,33138,District 3,01/09/2018 02:57:55 PM,01/11/2018 02:37:23 PM,25.855594,-80.176977,ANDROID
18-10011007,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,11007 SW 137TH PL,Miami_Dade_County,33186,District 11,01/09/2018 02:58:44 PM,01/18/2018 11:30:05 AM,25.665212,-80.416957,XTERFACE
18-10011018,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,10937 SW 137TH PL,Miami_Dade_County,33186,District 11,01/09/2018 03:00:15 PM,01/18/2018 09:39:05 AM,25.665421,-80.416965,XTERFACE
18-10011028,POOL FENCE BARRIER,Regulatory_and_Economic_Resources,11014 SW 137TH CT,Miami_Dade_County,33186,District 11,01/09/2018 03:01:43 PM,01/24/2018 06:33:05 PM,25.665021,-80.416611,XTERFACE
18-10011012,POTHOLE,Public_Works_Road_And_Bridges-16-60,15940 SW 104TH CT,Miami_Dade_County,33157,District 9,01/09/2018 03:02:15 PM,01/19/2018 12:00:00 AM,25.620991,-80.362765,PHONE
18-10011029,FAILURE TO OBTAIN ZONING PERMIT,Regulatory_and_Economic_Resources,11024 SW 137TH CT,Miami_Dade_County,33186,District 11,01/09/2018 03:04:23 PM,01/24/2018 06:36:05 PM,25.66482,-80.416603,XTERFACE
18-10011031,ANIMAL CRUELTY INVESTIGATION,Animal_Services,1815 NW 48TH ST,City_of_Miami,33142,District 3,01/09/2018 03:07:26 PM,01/10/2018 11:08:24 AM,25.819459,-80.226842,PHONE
18-10011033,TREE LEANING (RESET),RAAM-27-93,8331 NW 182ND ST,Miami_Dade_County,33015,District 13,01/09/2018 03:08:02 PM,,25.939235,-80.337536,EMAIL
18-10011035,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,1 E SHORE DR,City_of_Miami,33133,District 7,01/09/2018 03:08:07 PM,,25.746266,-80.212641,PHONE
18-10011037,RAAM CONTRACTOR COMPLAINTS,RAAM-27-93,16800 NW 74TH AVE,Miami_Dade_County,33015,District 13,01/09/2018 03:08:15 PM,,25.925157,-80.321286,PHONE
18-10011039,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,2705 NW 22ND AVE,City_of_Miami,33142,District 3,01/09/2018 03:08:35 PM,01/12/2018 04:46:22 PM,25.801286,-80.231403,PHONE
18-10011068,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,17905 NE 7TH CT,Miami_Dade_County,33162,District 4,01/09/2018 03:12:15 PM,01/22/2018 07:48:05 AM,25.939843,-80.185202,XTERFACE
18-10011069,UNAUTHORIZED USE - RESIDENTIAL / BUSINESS,Regulatory_and_Economic_Resources,17905 NE 7TH CT,Miami_Dade_County,33162,District 4,01/09/2018 03:13:07 PM,,25.939843,-80.185202,XTERFACE
18-10011058,ASU POLICE ASSISTANCE,Animal_Services,9990 NE 2ND AVE,Miami_Shores_Village,33138,District 3,01/09/2018 03:16:09 PM,01/09/2018 05:14:13 PM,25.866757,-80.193848,PHONE
18-10011065,POTHOLE,Public_Works_Road_And_Bridges-16-60,13060 SW 260TH TER,Miami_Dade_County,33032,District 9,01/09/2018 03:17:51 PM,01/10/2018 12:00:00 AM,25.524839,-80.401966,PHONE
18-10011086,STRAY / DOG-AT-LARGE,Animal_Services,3681 NW 135TH ST,City_of_Opa-Locka,33054,District 1,01/09/2018 03:22:56 PM,,25.896735,-80.25915,ANDROID
18-10011085,TREE LEANING (RESET),RAAM-27-93,11200 SW 132ND AVE,Miami_Dade_County,33186,District 8,01/09/2018 03:22:57 PM,01/30/2018 07:52:36 AM,25.662939,-80.40748,PHONE
18-10011087,POOL FENCE BARRIER,Regulatory_and_Economic_Resources,13910 SW 108TH ST,Miami_Dade_County,33186,District 11,01/09/2018 03:23:10 PM,01/22/2018 11:39:05 AM,25.666809,-80.420828,PHONE
18-10011089,PET ACCOUNT UPDATE,Animal_Services,10950 NW 14TH AVE,Miami_Dade_County,33167,District 2,01/09/2018 03:23:32 PM,01/10/2018 08:40:03 AM,25.874848,-80.223086,PHONE
18-10011095,TETHERED DOG,Animal_Services,1286 NE 109TH ST,Miami_Dade_County,33161,District 3,01/09/2018 03:25:08 PM,01/20/2018 07:04:23 PM,25.875548,-80.171747,INHOUSE
18-10011099,POTHOLE,Public_Works_Road_And_Bridges-16-60,13962 SW 74TH TER,Miami_Dade_County,33183,District 10,01/09/2018 03:26:16 PM,01/12/2018 12:00:00 AM,25.695944,-80.420749,PHONE
18-10011117,STRAY / DOG-AT-LARGE,Animal_Services,3530 NW 211TH ST,City_of_Miami_Gardens,33056,District 1,01/09/2018 03:30:45 PM,,25.967528,-80.261233,PHONE
18-10011121,TRAFFIC SIGN PAVEMENT MARKINGS FADED,Public_Works_Traffic_Engineering-10-60,11111 QUAIL ROOST DR,Miami_Dade_County,33157,District 9,01/09/2018 03:31:59 PM,01/10/2018 12:00:00 AM,25.596073,-80.3709,PHONE
18-10011138,ANIMAL SERVICES DOG TAG,Animal_Services,,,,District,01/09/2018 03:36:40 PM,01/09/2018 03:36:40 PM,,,WALKIN
18-10011139,DEAD ANIMAL PICKUP MD,Animal_Services,15890 SW 288TH ST,Miami_Dade_County,33033,District 8,01/09/2018 03:36:51 PM,01/10/2018 12:39:07 PM,25.498993,-80.44882,PHONE
18-10011145,ANIMAL CRUELTY FOLLOW-UP,Animal_Services,1505 NE 142ND ST,City_of_North_Miami,33161,District 2,01/09/2018 03:38:37 PM,01/26/2018 02:45:02 PM,25.906804,-80.168952,INHOUSE
18-10011157,PET ACCOUNT UPDATE,Animal_Services,700 BILTMORE WAY,City_of_Coral_Gables,33134,District 6,01/09/2018 03:41:05 PM,01/10/2018 08:38:53 AM,25.747697,-80.269501,PHONE
18-10011160,RIGHT OF WAY - MAINTENANCE,Regulatory_and_Economic_Resources,10900 OLD CUTLER RD,Miami_Dade_County,33170,District 9,01/09/2018 03:42:45 PM,01/12/2018 12:48:05 PM,25.56058,-80.368172,PHONE
18-10011169,PET ACCOUNT UPDATE,Animal_Services,700 BILTMORE WAY,City_of_Coral_Gables,33134,District 6,01/09/2018 03:44:19 PM,01/10/2018 08:37:25 AM,25.747697,-80.269501,PHONE
18-10011174,UNUSUAL USE OF PROPERTY,Regulatory_and_Economic_Resources,2233 NW 86TH ST,Miami_Dade_County,33147,District 2,01/09/2018 03:45:34 PM,01/19/2018 03:24:05 PM,25.852613,-80.234759,INHOUSE
18-10011180,ANIMAL BITE TO A PERSON,Animal_Services,4641 SW 132ND AVE,Miami_Dade_County,33175,District 10,01/09/2018 03:47:44 PM,01/11/2018 10:26:10 AM,25.723072,-80.407068,FAX
18-10011195,PET ACCOUNT UPDATE,Animal_Services,5257 NW 194TH LN,Miami_Dade_County,33055,District 1,01/09/2018 03:52:17 PM,01/10/2018 08:36:08 AM,25.948699,-80.288113,PHONE
18-10011198,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),Public_Works_Traffic_Engineering-10-60,11600 SW 112TH AVE,Miami_Dade_County,33176,District 8,01/09/2018 03:52:45 PM,01/14/2018 12:00:00 AM,25.660464,-80.377582,PHONE
18-10011201,ANIMAL CRUELTY INVESTIGATION,Animal_Services,200 NW 36TH ST,City_of_Miami,33127,District 3,01/09/2018 03:53:05 PM,01/10/2018 01:49:26 PM,25.810102,-80.199709,PHONE
18-10011202,DEAD ANIMAL PICKUP MD,Animal_Services,15090 NW 7TH AVE,Miami_Dade_County,33168,District 2,01/09/2018 03:53:32 PM,01/10/2018 01:14:51 PM,25.912883,-80.211788,PHONE
18-10011205,SIDEWALK BROKEN / RAISED,Public_Works_Road_And_Bridges-16-60,7212 SW 133RD PL,Miami_Dade_County,33183,District 10,01/09/2018 03:53:39 PM,,25.699423,-80.410463,EMAIL
18-10011204,ANIMAL BITE TO A PERSON,Animal_Services,11006 SW 138TH PL,Miami_Dade_County,33186,District 11,01/09/2018 03:53:40 PM,01/15/2018 12:50:56 PM,25.665129,-80.419739,WALKIN
18-10011209,CANAL - DEAD ANIMAL OR FISH IN CANAL,Public_Works_Road_And_Bridges-16-60,3935 NW 195TH ST,City_of_Miami_Gardens,33055,District 1,01/09/2018 03:56:14 PM,01/16/2018 12:00:00 AM,25.951355,-80.266802,PHONE
18-10011212,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,2142 NW 33RD ST,City_of_Miami,33142,District 3,01/09/2018 03:57:01 PM,01/12/2018 05:15:49 PM,25.806346,-80.230616,PHONE
18-10011216,POTHOLE,Public_Works_Road_And_Bridges-16-60,23400 SW 192ND AVE,Miami_Dade_County,33031,District 8,01/09/2018 03:58:37 PM,01/20/2018 12:00:00 AM,25.548039,-80.503288,PHONE
18-10011218,TRAFFIC SIGNAL STUCK (NOT CHANGING TO ONE OR MORE COLORS),Public_Works_traffic_Signals_And_Signs-15-60,SW 99TH CT & SW 84TH ST,Miami_Dade_County,33173,District 7,01/09/2018 03:58:58 PM,01/16/2018 12:00:00 AM,25.690916,-80.355107,PHONE
18-10011225,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,7843 NE 10TH AVE,City_of_Miami,33138,District 3,01/09/2018 04:02:21 PM,01/29/2018 10:31:34 AM,25.84697,-80.176163,WEB
18-10011236,DRAIN CLOGGED / CLEANING,Public_Works_Road_And_Bridges-16-60,8261 SW 157TH AVE,Miami_Dade_County,33193,District 11,01/09/2018 04:05:32 PM,01/13/2018 12:00:00 AM,25.689208,-80.445205,PHONE
18-10011244,PET ACCOUNT UPDATE,Animal_Services,11776 SW 14TH TER,Miami_Dade_County,33184,District 11,01/09/2018 04:08:14 PM,01/10/2018 08:35:00 AM,25.754418,-80.386678,PHONE
18-10011248,TRAFFIC SIGNAL RED DISPLAY TOO LONG OR GREEN TOO SHORT,Public_Works_traffic_Signals_And_Signs-15-60,14528 NW 112TH AVE,City_of_Hialeah_Gardens,33018,District 12,01/09/2018 04:09:11 PM,,25.905519,-80.380873,PHONE
18-10011257,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,14305 SW 45TH TER,Miami_Dade_County,33175,District 10,01/09/2018 04:11:37 PM,01/10/2018 02:19:38 PM,25.725406,-80.425884,PHONE
18-10011267,AUTO REPAIRS - RESIDENTIAL,Regulatory_and_Economic_Resources,14949 NW 117TH AVE,Miami_Dade_County,33018,District 12,01/09/2018 04:14:41 PM,,25.908627,-80.387012,PHONE
18-10011276,STRAY / DOG-AT-LARGE,Animal_Services,17000 NW 46TH AVE,City_of_Miami_Gardens,33055,District 1,01/09/2018 04:16:32 PM,01/19/2018 05:38:37 PM,25.928318,-80.276261,PHONE
18-10011278,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,10899 SW 228TH TER (APPROX),Miami_Dade_County,33170,District 8,01/09/2018 04:19:09 PM,,25.555231,-80.368034,PHONE
18-10011289,OVERGROWTH (SWALE / R-O-W / MEDIAN) (RAAM),RAAM-27-93,NW 123RD ST & NW 32ND AVE,Miami_Dade_County,33167,District 2,01/09/2018 04:25:07 PM,,25.88594,-80.251459,EMAIL
18-10011300,LOST PET,Animal_Services,131 NW 24TH CT,City_of_Miami,33125,District 5,01/09/2018 04:29:25 PM,01/10/2018 03:16:14 PM,25.774642,-80.235841,PHONE
18-10011310,STRAY / DOG-AT-LARGE,Animal_Services,1085 NW 83RD ST,Miami_Dade_County,33150,District 2,01/09/2018 04:35:34 PM,01/12/2018 10:55:26 AM,25.850876,-80.215084,PHONE
18-10011313,STRAY / DOG-AT-LARGE,Animal_Services,19400 NW 14TH AVE,City_of_Miami_Gardens,33169,District 1,01/09/2018 04:37:57 PM,,25.951909,-80.22561,PHONE
18-10011315,DRAIN CLOGGED / CLEANING,Public_Works_Road_And_Bridges-16-60,8251 SW 157TH AVE,Miami_Dade_County,33193,District 11,01/09/2018 04:38:10 PM,01/10/2018 12:00:00 AM,25.68916,-80.445722,PHONE
18-10011319,ABANDONED PROPERTY / VEHICLE,Regulatory_and_Economic_Resources,2707 SW 76TH AVE,Miami_Dade_County,33155,District 6,01/09/2018 04:38:17 PM,01/31/2018 01:06:05 PM,25.745044,-80.318855,XTERFACE
18-10011318,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,245 NE 152ND ST,Miami_Dade_County,33162,District 2,01/09/2018 04:38:55 PM,01/31/2018 10:00:05 AM,25.915169,-80.194704,PHONE
18-10011324,STRAY / DOG-AT-LARGE,Animal_Services,I 95 RAMP & SR 112 RAMP,City_of_Miami,33127,District 3,01/09/2018 04:41:42 PM,,25.812858,-80.212729,PHONE
18-10011325,AUTO REPAIRS - RESIDENTIAL,Regulatory_and_Economic_Resources,5 NE 152ND ST,Miami_Dade_County,33162,District 2,01/09/2018 04:42:07 PM,01/10/2018 12:57:05 PM,25.914784,-80.199501,PHONE
18-10011328,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,7000 NW 28TH AVE,Miami_Dade_County,33147,District 2,01/09/2018 04:42:48 PM,01/12/2018 09:40:08 AM,25.837736,-80.242925,PHONE
18-10011334,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,7400 SW 37TH ST,Miami_Dade_County,33155,District 6,01/09/2018 04:43:27 PM,01/25/2018 01:57:05 PM,25.735733,-80.315162,XTERFACE
18-10011333,DEAD ANIMAL PICKUP MD,Animal_Services,17667 NW 129TH AVE,Miami_Dade_County,33018,District 12,01/09/2018 04:44:58 PM,01/19/2018 12:45:00 PM,25.93329,-80.410132,IPHONE
18-10011338,TREE TRIMMING (RAAM),RAAM-27-93,11324 SW 153RD AVE,Miami_Dade_County,33196,District 11,01/09/2018 04:46:27 PM,,25.661242,-80.442721,PHONE
18-10011346,DEAD ANIMAL PICKUP MD,Animal_Services,15700 NW 38TH PL,City_of_Miami_Gardens,33054,District 1,01/09/2018 04:49:43 PM,01/10/2018 01:16:24 PM,25.9172,-80.263961,PHONE
18-10011351,"FENCE, HEDGE, TOWER, MAST - VIOLATIONS",Regulatory_and_Economic_Resources,7400 SW 37TH ST,Miami_Dade_County,33155,District 6,01/09/2018 04:50:21 PM,01/25/2018 01:54:05 PM,25.735733,-80.315162,XTERFACE
18-10011367,ANIMAL SERVICES DOG TAG CHECK,Animal_Services,7045 NW 28TH AVE,Miami_Dade_County,33147,District 2,01/09/2018 04:59:58 PM,01/14/2018 06:40:41 PM,25.838405,-80.242616,PHONE
18-10011369,STRAY / DOG-AT-LARGE,Animal_Services,1966 NW 47TH TER,Miami_Dade_County,33142,District 3,01/09/2018 05:00:17 PM,01/11/2018 12:29:49 PM,25.818157,-80.229331,PHONE
18-10011379,ANIMAL CRUELTY INVESTIGATION,Animal_Services,5700 SW 127TH AVE,Miami_Dade_County,33183,District 10,01/09/2018 05:03:49 PM,02/01/2018 11:26:53 AM,25.714252,-80.399834,PHONE
18-10011385,INJURED ANIMAL,Animal_Services,24400 SW 214TH PL,Miami_Dade_County,33031,District 8,01/09/2018 05:05:34 PM,01/09/2018 06:24:53 PM,25.538769,-80.540804,PHONE
18-10011393,TRAFFIC SIGNAL RED DISPLAY TOO LONG OR GREEN TOO SHORT,Public_Works_traffic_Signals_And_Signs-15-60,12057 SW 157TH AVE,Miami_Dade_County,33196,District 11,01/09/2018 05:09:00 PM,01/16/2018 12:00:00 AM,25.654179,-80.448605,IPHONE
18-10011396,POTHOLE,Public_Works_Road_And_Bridges-16-60,7100 NW 37TH AVE,City_of_Hialeah,33147,District 2,01/09/2018 05:09:46 PM,,25.838547,-80.258183,WEB
18-10011409,POTHOLE,Public_Works_Road_And_Bridges-16-60,18001 NW 68TH AVE,Miami_Dade_County,33015,District 13,01/09/2018 05:14:26 PM,01/22/2018 12:00:00 AM,25.935815,-80.310628,PHONE
18-10011410,ROAD CONSTRUCTION COMPLAINTS,Public_Works_Construction-6-60,10708 SW 128TH ST,Miami_Dade_County,33176,District 8,01/09/2018 05:15:38 PM,,25.650107,-80.367325,IPHONE
18-10011415,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,4192 SW 67TH AVE,Miami_Dade_County,33155,District 7,01/09/2018 05:16:38 PM,01/22/2018 01:48:05 PM,25.731612,-80.302877,ANDROID
18-10011423,ILLEGAL DUMPING / LITTER,COM_Code_Enforcement,2422 NW 11TH ST,City_of_Miami,33125,District 5,01/09/2018 05:19:44 PM,01/17/2018 10:01:05 AM,25.782889,-80.235927,PHONE
18-10011425,TRAFFIC SIGNAL RED DISPLAY TOO LONG OR GREEN TOO SHORT,Public_Works_traffic_Signals_And_Signs-15-60,SW 97TH AVE & N KENDALL DR,Miami_Dade_County,33176,District 7,01/09/2018 05:20:12 PM,01/16/2018 12:00:00 AM,25.687512,-80.349709,PHONE
18-10011435,DEAD ANIMAL PICKUP MD,Animal_Services,NW 199TH ST & US 441,City_of_Miami_Gardens,33169,District 1,01/09/2018 05:24:04 PM,01/11/2018 02:36:32 PM,25.957063,-80.205688,PHONE
18-10011439,ANIMAL CRUELTY INVESTIGATION,Animal_Services,62 NW 118TH ST,Miami_Dade_County,33168,District 3,01/09/2018 05:25:25 PM,01/12/2018 12:10:00 PM,25.883054,-80.199692,PHONE
18-10011442,STRAY / DOG-AT-LARGE,Animal_Services,3700 FROW AVE,City_of_Miami,33133,District 7,01/09/2018 05:25:56 PM,,25.728769,-80.253728,PHONE
18-10011448,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,6456 SW 139TH CT (APPROX),Miami_Dade_County,33183,District 10,01/09/2018 05:28:31 PM,,25.70712,-80.420602,PHONE
18-10011450,PET ACCOUNT UPDATE,Animal_Services,8780 SW 82ND ST,Miami_Dade_County,33173,District 7,01/09/2018 05:28:47 PM,01/10/2018 08:30:42 AM,25.693298,-80.335393,PHONE
18-10011467,COMMERCIAL VEHICLE - UNAUTHORIZED,Regulatory_and_Economic_Resources,4882 SW 140TH AVE,Miami_Dade_County,33175,District 10,01/09/2018 05:35:44 PM,01/17/2018 02:15:05 PM,25.720662,-80.421358,XTERFACE
18-10011465,PET ACCOUNT UPDATE,Animal_Services,450 NW 124TH ST,City_of_North_Miami,33168,District 2,01/09/2018 05:38:07 PM,01/10/2018 08:28:35 AM,25.888259,-80.205879,PHONE
18-10011466,STRAY / DOG-AT-LARGE,Animal_Services,15000 MIAMI LAKES DR E,City_of_Miami_Lakes,33014,District 13,01/09/2018 05:38:25 PM,01/27/2018 10:04:51 AM,25.910508,-80.306389,PHONE
18-10011483,JUNK AND TRASH / OVERGROWTH,Regulatory_and_Economic_Resources,1840 SW 67TH AVE,Miami_Dade_County,33155,District 6,01/09/2018 05:45:52 PM,01/11/2018 05:42:05 PM,25.753148,-80.303985,XTERFACE
18-10011498,TRAFFIC SIGNAL OUT OF SYNC WITH OTHER TRAFFIC SIGNALS (SAME DIRECTION OF TRAVEL),Public_Works_traffic_Signals_And_Signs-15-60,NW 27TH AVE & NW 207TH ST,City_of_Miami_Gardens,33056,District 1,01/09/2018 05:57:20 PM,01/19/2018 12:00:00 AM,25.964325,-80.246642,PHONE
18-10011502,TETHERED DOG,Animal_Services,1986 WILMINGTON ST,City_of_Opa-Locka,33054,District 1,01/09/2018 05:59:23 PM,01/13/2018 04:52:42 PM,25.907562,-80.232501,WEB
18-10011511,PIT BULL INVESTIGATION,Animal_Services,18020 NW 2ND PL,City_of_Miami_Gardens,33169,District 1,01/09/2018 06:04:53 PM,,25.940281,-80.206997,PHONE
18-10011512,PET ACCOUNT UPDATE,Animal_Services,1431 NE 101ST ST,Miami_Shores_Village,33138,District 4,01/09/2018 06:05:25 PM,01/10/2018 08:26:59 AM,25.868744,-80.169071,PHONE
18-10011514,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),RAAM-27-93,SW 122ND AVE & SW 151ST ST,Miami_Dade_County,33186,District 9,01/09/2018 06:05:58 PM,,25.628898,-80.390295,PHONE
18-10011516,ANIMAL BITE TO A PERSON,Animal_Services,11517 SW 175TH TER,Miami_Dade_County,33157,District 9,01/09/2018 06:07:13 PM,01/13/2018 01:34:21 PM,25.605683,-80.380187,PHONE
18-10011520,DANGEROUS DOG INVESTIGATION,Animal_Services,11517 SW 175TH TER,Miami_Dade_County,33157,District 9,01/09/2018 06:09:48 PM,,25.605683,-80.380187,PHONE
